"","ID","Fname","Lname","gender","City","FamilyIncome","EdYears","FamilySize","boughtelectronics"
"4001",4001,"Zacharia","Squyres","M","Montreal",12084,11,3,"NO"
"4002",4002,"Donovan","Seedorf","M","Vancouver",31798,10,2,"NO"
"4003",4003,"Shelia","Crawford","F","Winnipeg",13721,10,2,"NO"
"4004",4004,"Stephan","Jennings","M","Victoria",42384,10,3,"NO"
"4005",4005,"Ereka","James","F","Vancouver",13046,10,5,"YES"
"4006",4006,"Emma","Smithson","F","Calgary",17411,14,2,"NO"
"4007",4007,"Nicholas","Slavick-Pobywajlo","M","Ottawa",15207,10,3,"NO"
"4008",4008,"Chanel","Lewis","F","Winnipeg",35992,19,1,"NO"
"4009",4009,"Alexandra","Chulick","F","Calgary",33591,14,2,"NO"
"4010",4010,"Aubree","Berk","F","Victoria",29978,10,4,"NO"
"4011",4011,"Ashley","Stillmunkes","F","Montreal",53384,10,3,"YES"
"4012",4012,"Joel","Cummings","M","Edmonton",31731,13,4,"NO"
"4013",4013,"Marc","Vanbaale","M","Calgary",41413,16,3,"YES"
"4014",4014,"Daniel","Hoffman","M","Ottawa",27345,10,3,"NO"
"4015",4015,"Franki","Mitchell","F","Toronto",28743,12,3,"NO"
"4016",4016,"Jason","Gottsegen","M","Edmonton",34245,11,3,"NO"
"4017",4017,"Katherine","Dewitt","F","Toronto",34782,17,3,"NO"
"4018",4018,"Nicholas","Moats","M","Ottawa",30107,15,3,"NO"
"4019",4019,"Victoria","Tarr","F","Toronto",34078,14,3,"NO"
"4020",4020,"Riley","Irvin","M","Montreal",33619,14,4,"YES"
"4021",4021,"Kirstie","Larsen","F","Victoria",40676,11,3,"NO"
"4022",4022,"Finn","Dunn","M","Edmonton",20407,10,4,"NO"
"4023",4023,"Gabriel","Brinkman","M","Winnipeg",21805,18,2,"NO"
"4024",4024,"Carly","Hargis","F","Toronto",13574,14,1,"NO"
"4025",4025,"Jacob","Rufe","M","Victoria",17615,12,3,"NO"
"4026",4026,"Tori","Kennedy","F","Victoria",32234,10,3,"YES"
"4027",4027,"Isaac","Elliott-Dutt","M","Toronto",39235,10,5,"YES"
"4028",4028,"Karyn","Powell","F","Toronto",17191,10,4,"NO"
"4029",4029,"Marissa","Berry","F","Vancouver",29697,15,5,"NO"
"4030",4030,"Maria","Huizenga","F","Edmonton",36753,10,3,"NO"
"4031",4031,"Amelia","Fleming","F","Montreal",25610,11,2,"NO"
"4032",4032,"Caulder","Gilbert","M","Toronto",19395,15,3,"NO"
"4033",4033,"Austin","Brownlee","M","Edmonton",61453,10,5,"YES"
"4034",4034,"Jenna","Salas","F","Toronto",31402,10,2,"NO"
"4035",4035,"Julia","Hackley","F","Winnipeg",27692,10,3,"NO"
"4036",4036,"Brooke","Van Leuven","F","Winnipeg",21599,10,3,"NO"
"4037",4037,"Ryan","Lavengood","M","Edmonton",32960,10,5,"YES"
"4038",4038,"Elizabeth","Lewis","F","Calgary",17523,10,4,"NO"
"4039",4039,"Dustin","Pryor","M","Vancouver",24566,10,3,"NO"
"4040",4040,"Alexandria","Redman","F","Ottawa",31304,10,3,"NO"
"4041",4041,"Dominic","Stewart","M","Winnipeg",18293,12,4,"NO"
"4042",4042,"Hayley","Ford","F","Calgary",38851,17,4,"NO"
"4043",4043,"Niccolo","Whitcomb","M","Victoria",14550,11,4,"NO"
"4044",4044,"Austin","Alexander","M","Vancouver",67512,10,5,"YES"
"4045",4045,"Matthew","Hayes","M","Montreal",19320,10,5,"YES"
"4046",4046,"Madeline","Ledall","F","Vancouver",32621,11,2,"NO"
"4047",4047,"Bailey","Zulauf","M","Ottawa",33228,12,4,"NO"
"4048",4048,"Antonia","Johnson","F","Montreal",27202,10,3,"NO"
"4049",4049,"Austin","Klein","M","Ottawa",56499,10,4,"YES"
"4050",4050,"K D","Walker","F","Toronto",51315,10,5,"YES"
"4051",4051,"Jason","Carpenter","M","Winnipeg",35564,10,2,"NO"
"4052",4052,"Grayson","Klimper","M","Victoria",35764,15,4,"NO"
"4053",4053,"Sara","Krabbe","F","Montreal",22128,10,2,"NO"
"4054",4054,"Kaylee","Smith","F","Winnipeg",29625,10,3,"NO"
"4055",4055,"John","Wagers","M","Winnipeg",34335,15,4,"YES"
"4056",4056,"Katherine","Given","F","Toronto",37963,10,2,"NO"
"4057",4057,"Jessica","Roth","F","Winnipeg",26436,15,4,"NO"
"4058",4058,"Kylie","Hoecherl","F","Calgary",24209,13,5,"YES"
"4059",4059,"Alyssa","Beegle","F","Winnipeg",19350,11,2,"NO"
"4060",4060,"Kenneth","Holmes","M","Toronto",35056,14,3,"YES"
"4061",4061,"Jessica","Peterson","F","Calgary",24192,10,2,"NO"
"4062",4062,"Tony","Blasi","M","Vancouver",46810,15,3,"YES"
"4063",4063,"Elijah","Luna","M","Vancouver",13328,10,2,"NO"
"4064",4064,"Autumn","Sosusco","F","Vancouver",19189,16,4,"NO"
"4065",4065,"Holden","Mayer","M","Edmonton",19061,10,4,"NO"
"4066",4066,"Noah","Cornell","M","Victoria",35848,15,3,"NO"
"4067",4067,"Spencer","Jeffery","M","Vancouver",26353,11,5,"YES"
"4068",4068,"Garrett","Lemke","M","Toronto",29566,11,3,"NO"
"4069",4069,"Rachael","Dudley","F","Toronto",23776,10,3,"NO"
"4070",4070,"Cassidy","Weatherford","F","Edmonton",23074,12,3,"NO"
"4071",4071,"Brianna","Smith","F","Winnipeg",26023,10,2,"NO"
"4072",4072,"Kathleen","Winsor","F","Calgary",37527,12,3,"YES"
"4073",4073,"Nathan","Curdy","M","Vancouver",19759,10,3,"NO"
"4074",4074,"Ceara","Barr","F","Toronto",24889,10,2,"NO"
"4075",4075,"Erik","Sachleben","M","Winnipeg",28465,15,3,"NO"
"4076",4076,"Chelsea","Friess","F","Edmonton",42448,10,3,"YES"
"4077",4077,"Sierra","Zrelak","F","Toronto",29979,13,3,"NO"
"4078",4078,"Ashlin","Geary","M","Vancouver",15932,13,3,"NO"
"4079",4079,"James","Foster","M","Vancouver",33360,13,2,"NO"
"4080",4080,"Nathan","Ewing","M","Calgary",20064,17,2,"NO"
"4081",4081,"Samantha","Kuersten","F","Ottawa",19324,11,2,"NO"
"4082",4082,"Margaret","Freeman","F","Calgary",27809,10,4,"NO"
"4083",4083,"Braden","Traw","M","Vancouver",30711,10,4,"NO"
"4084",4084,"Melani","Bryant","F","Toronto",26065,11,4,"NO"
"4085",4085,"Kurt","Seitz","M","Victoria",28774,10,3,"NO"
"4086",4086,"Rachel","Campbell","F","Ottawa",27037,15,3,"NO"
"4087",4087,"Paul-Ross","Morawiec","M","Victoria",22499,14,4,"NO"
"4088",4088,"Jennifer","Vitale","F","Winnipeg",20416,10,3,"NO"
"4089",4089,"Kaitlin","Leachman","F","Calgary",40848,15,2,"NO"
"4090",4090,"Arnela","Current","F","Winnipeg",24850,10,4,"NO"
"4091",4091,"Fatime","Dennis","F","Victoria",22451,10,2,"NO"
"4092",4092,"Katie","Elrod","F","Toronto",16216,15,3,"NO"
"4093",4093,"Alec","Peeler","M","Calgary",41257,10,3,"NO"
"4094",4094,"Hailey","Norris","F","Calgary",36580,10,5,"YES"
"4095",4095,"Claire","Mason","F","Vancouver",45983,10,4,"YES"
"4096",4096,"Bryan","Hollenbaugh","M","Edmonton",23072,10,2,"NO"
"4097",4097,"Jodi","Jennings","F","Toronto",31086,12,4,"NO"
"4098",4098,"Sarah","Mangels","F","Vancouver",60624,10,4,"YES"
"4099",4099,"Chelsea","Crown","F","Calgary",37390,11,3,"NO"
"4100",4100,"Jonathan","Kennedy","M","Victoria",24264,15,6,"YES"
"4101",4101,"Thomas","Rhodes","M","Victoria",35112,13,3,"NO"
"4102",4102,"Kimberly","Brace","F","Montreal",44365,12,3,"NO"
"4103",4103,"Anna","Breningstall","F","Toronto",40506,16,3,"NO"
"4104",4104,"Shannon","Voskamp","F","Victoria",39125,11,4,"YES"
"4105",4105,"Mikayla","Ahram","F","Toronto",27810,14,3,"NO"
"4106",4106,"Michael","Hubregsen","M","Vancouver",52881,10,3,"YES"
"4107",4107,"Desiray","Lindholm","F","Edmonton",21610,10,3,"NO"
"4108",4108,"Jeffrey","Stanley","M","Calgary",21205,12,2,"NO"
"4109",4109,"Collin","Ross","M","Ottawa",27599,10,3,"NO"
"4110",4110,"Marissa","Stamp","F","Toronto",33067,10,3,"NO"
"4111",4111,"Alexandrea","Mclaughlin","F","Vancouver",16727,10,4,"NO"
"4112",4112,"Tanner","Davis","M","Victoria",32254,15,3,"NO"
"4113",4113,"Bria","White","F","Ottawa",15064,12,3,"NO"
"4114",4114,"Ashton","Waugh","F","Ottawa",20322,13,2,"NO"
"4115",4115,"Craig","Elder","M","Edmonton",28713,10,3,"NO"
"4116",4116,"Lauren","Dettman","F","Vancouver",28566,16,3,"NO"
"4117",4117,"Lindsey","Garner","F","Montreal",34322,15,5,"NO"
"4118",4118,"Carolyn","Tanksalvala","F","Montreal",35678,16,4,"NO"
"4119",4119,"Gabrielle","Norman","F","Vancouver",26927,10,5,"YES"
"4120",4120,"Melissa","Thomas","F","Calgary",20577,16,2,"NO"
"4121",4121,"Michael","Willis","M","Ottawa",40300,10,2,"NO"
"4122",4122,"Brandi","Benson","F","Calgary",43475,16,4,"YES"
"4123",4123,"Trysta","Weinbender","F","Victoria",23208,13,6,"YES"
"4124",4124,"Dominique","Baxter","F","Edmonton",31261,10,3,"NO"
"4125",4125,"Chloe","Minson","F","Winnipeg",28846,10,3,"NO"
"4126",4126,"Tanner","Jensen","M","Toronto",22438,10,4,"NO"
"4127",4127,"Elizabeth","Luke","F","Calgary",16703,11,3,"NO"
"4128",4128,"Jared","Gleiforst","M","Ottawa",36285,10,3,"NO"
"4129",4129,"Katelyn","Kornblatt","F","Victoria",20797,13,3,"NO"
"4130",4130,"Marcus","Gemmell","M","Montreal",32543,10,2,"NO"
"4131",4131,"Elijah","Mccool","M","Vancouver",18850,10,5,"NO"
"4132",4132,"Jeffrey","Roberts","M","Edmonton",23165,12,4,"NO"
"4133",4133,"Joshua","Pearce","M","Victoria",20828,11,4,"NO"
"4134",4134,"Sarah","Peter","F","Calgary",27189,10,2,"NO"
"4135",4135,"Joshua","Lawler","M","Edmonton",35777,14,3,"YES"
"4136",4136,"John","Dalton","M","Ottawa",14857,10,3,"NO"
"4137",4137,"Kara","Parker","F","Victoria",23438,14,5,"NO"
"4138",4138,"Andrew","Mcculley","M","Edmonton",51191,10,2,"NO"
"4139",4139,"Mackenzie","Thompson II","F","Montreal",25788,15,3,"NO"
"4140",4140,"Ashton","Jameson","M","Calgary",39718,15,2,"NO"
"4141",4141,"Kevin","Jack","M","Ottawa",37033,16,2,"NO"
"4142",4142,"Joanna","Young","F","Victoria",43486,13,4,"YES"
"4143",4143,"Trevor","Swinsick","M","Vancouver",24171,13,5,"YES"
"4144",4144,"Dale","Slocombe","F","Vancouver",17532,15,3,"NO"
"4145",4145,"Joshua","Jennings","M","Ottawa",33149,10,2,"NO"
"4146",4146,"Joseph","Wisham","M","Victoria",22872,14,4,"NO"
"4147",4147,"Steven","Hiatt","M","Victoria",15430,14,3,"NO"
"4148",4148,"Mackenzie","Estep","F","Vancouver",12906,10,4,"NO"
"4149",4149,"Michael","Rickle","M","Winnipeg",23658,10,4,"NO"
"4150",4150,"Tyler","Smith","M","Montreal",43205,13,5,"YES"
"4151",4151,"Keeley","Nelson","F","Montreal",17231,10,4,"NO"
"4152",4152,"Jordyn","Mcfarland","F","Montreal",20583,10,5,"NO"
"4153",4153,"Roman","Sulls","M","Winnipeg",28735,10,4,"NO"
"4154",4154,"Lindsey","Snyder","F","Edmonton",23331,14,3,"NO"
"4155",4155,"William","Simons","M","Calgary",30646,10,2,"NO"
"4156",4156,"Reina","Ramos","F","Ottawa",21679,15,4,"NO"
"4157",4157,"Dylan","Roberts","M","Calgary",32607,10,5,"YES"
"4158",4158,"Buford","Lunn","M","Ottawa",15513,10,2,"NO"
"4159",4159,"Christopher","Kuskie","M","Ottawa",33631,11,4,"YES"
"4160",4160,"Erin","Phelps","F","Victoria",32461,10,4,"NO"
"4161",4161,"Riley","Helton","M","Winnipeg",22562,17,3,"NO"
"4162",4162,"Rachel","Dominguez","F","Victoria",24042,10,4,"YES"
"4163",4163,"Ashleigh","Israilov","F","Edmonton",18200,10,5,"NO"
"4164",4164,"Maren","Broussard","F","Calgary",40264,14,2,"NO"
"4165",4165,"Ryan","Beamer","M","Calgary",20637,15,3,"NO"
"4166",4166,"Kylee","Mason","F","Calgary",28444,10,1,"NO"
"4167",4167,"Breanna","Knaub","F","Vancouver",33324,10,4,"NO"
"4168",4168,"Amaree","Bickerton","F","Toronto",46475,10,3,"NO"
"4169",4169,"Adam","Steinke","M","Calgary",29543,11,4,"NO"
"4170",4170,"Matthew","Miller","M","Victoria",30867,11,3,"NO"
"4171",4171,"Lovie","Gjedde","F","Winnipeg",52148,11,3,"YES"
"4172",4172,"Samantha","Puetz","F","Ottawa",25548,10,2,"NO"
"4173",4173,"Andrew","Petersen","M","Calgary",21131,11,3,"NO"
"4174",4174,"Micaela","Fox","F","Winnipeg",39171,10,4,"YES"
"4175",4175,"Sianna","Fritzler","F","Toronto",13880,10,2,"NO"
"4176",4176,"Samantha","Presley","F","Edmonton",53680,10,3,"NO"
"4177",4177,"Rodney","Brooks","M","Winnipeg",21220,10,6,"YES"
"4178",4178,"Chad","Silvers","M","Ottawa",27902,10,5,"NO"
"4179",4179,"Ashley","Kondrasov","F","Toronto",19318,10,3,"NO"
"4180",4180,"Nathan","Meacham","M","Edmonton",32205,10,4,"NO"
"4181",4181,"Alexandra","Vlad","F","Montreal",21403,11,5,"NO"
"4182",4182,"Summer","Plimpton","F","Edmonton",39101,15,3,"NO"
"4183",4183,"Ashleigh","Kraft","F","Winnipeg",25144,10,3,"NO"
"4184",4184,"Erin","Frazier","F","Ottawa",32756,13,3,"NO"
"4185",4185,"Robert","Melgr","M","Montreal",30928,11,2,"NO"
"4186",4186,"Saria","Lee","F","Edmonton",68014,10,2,"YES"
"4187",4187,"Ali","Dorr","F","Montreal",46989,17,5,"YES"
"4188",4188,"Cassidy","Erickson","F","Edmonton",22458,16,6,"YES"
"4189",4189,"Sarah","Jones","F","Calgary",40230,16,2,"NO"
"4190",4190,"Nicholas","Acierno","M","Toronto",61634,15,2,"YES"
"4191",4191,"Sophie","Canty","F","Vancouver",25361,10,2,"NO"
"4192",4192,"Madison","Brown","F","Montreal",34132,10,2,"NO"
"4193",4193,"Lacey","Wolf","F","Calgary",21052,14,3,"NO"
"4194",4194,"Taylor","Adams","F","Ottawa",24111,11,1,"NO"
"4195",4195,"Christopher","Whiting","M","Montreal",47703,10,5,"YES"
"4196",4196,"Jackson","Smith","M","Calgary",22162,10,3,"NO"
"4197",4197,"Krystal","Letkomiller","F","Vancouver",32896,10,5,"YES"
"4198",4198,"Ethan","Oram","M","Victoria",30401,10,4,"YES"
"4199",4199,"Zackry","Mcgann","M","Victoria",18633,10,3,"NO"
"4200",4200,"Sierra","Palmer","F","Edmonton",25455,10,4,"NO"
"4201",4201,"Dylan","Hunter","M","Victoria",29195,15,2,"NO"
"4202",4202,"Krystal","Selheim Philpott","F","Winnipeg",55477,10,3,"YES"
"4203",4203,"Samuel","Sassman","M","Edmonton",22331,10,5,"YES"
"4204",4204,"Ryan","Hay","M","Montreal",27150,16,2,"NO"
"4205",4205,"Joseph","O'Connor","M","Montreal",30545,10,5,"YES"
"4206",4206,"Jake","Zeissler","M","Winnipeg",28782,11,4,"NO"
"4207",4207,"Joshua","Farag","M","Victoria",24758,12,1,"NO"
"4208",4208,"Tyler","Carter","M","Ottawa",31042,10,4,"NO"
"4209",4209,"Jason","Eaton","M","Edmonton",25660,10,5,"YES"
"4210",4210,"Joseph","Rossorelli","M","Calgary",29791,13,5,"YES"
"4211",4211,"Zachary","Ridenour","M","Ottawa",27451,11,2,"NO"
"4212",4212,"Morgan","Lujan","F","Montreal",23177,13,4,"NO"
"4213",4213,"Sabrina","Williams","F","Vancouver",21034,11,1,"NO"
"4214",4214,"Danielle","Husyatina","F","Vancouver",30108,10,4,"NO"
"4215",4215,"Courtney","Clary","F","Ottawa",27948,10,2,"NO"
"4216",4216,"Andrew","Madsen","M","Toronto",30232,14,3,"NO"
"4217",4217,"Andrew","Schneider","M","Winnipeg",29649,10,3,"NO"
"4218",4218,"Tori","Stauffer","F","Edmonton",15298,10,5,"NO"
"4219",4219,"Steffen","Mcgrath","M","Victoria",22940,11,2,"NO"
"4220",4220,"Joshua","Keating","M","Vancouver",36041,11,5,"YES"
"4221",4221,"Traften","Bishop","M","Victoria",19470,10,2,"NO"
"4222",4222,"Brittney","Phillips","F","Victoria",32938,11,3,"NO"
"4223",4223,"Rachel","Clapp","F","Vancouver",24218,10,2,"NO"
"4224",4224,"Hannah","Keller","F","Edmonton",30688,10,3,"NO"
"4225",4225,"Leslie","Keech","F","Vancouver",55138,14,2,"YES"
"4226",4226,"Natalie","Anderson","F","Ottawa",35666,12,2,"NO"
"4227",4227,"Jonah","Harrison","M","Victoria",32504,19,3,"NO"
"4228",4228,"Kathryn","Williams","F","Edmonton",36286,17,3,"YES"
"4229",4229,"Niklaus","Nixon","M","Toronto",53232,17,2,"YES"
"4230",4230,"Aspen","Yeager","F","Edmonton",47809,11,2,"NO"
"4231",4231,"Josephine","Frengillo","F","Calgary",30491,16,5,"NO"
"4232",4232,"Hannah","Johnson","F","Winnipeg",58713,13,3,"YES"
"4233",4233,"Samira","Varney","F","Edmonton",18189,11,4,"NO"
"4234",4234,"Heather","Webb","F","Calgary",52028,12,3,"YES"
"4235",4235,"Caleb","Gamble","M","Ottawa",45348,10,5,"YES"
"4236",4236,"Duncan","Lewis","M","Montreal",45708,12,5,"YES"
"4237",4237,"Nicole","Ballard","F","Edmonton",24575,10,4,"NO"
"4238",4238,"Asiah","Coughlin","F","Victoria",27258,10,4,"NO"
"4239",4239,"Spencer","Weber","M","Ottawa",13640,10,3,"NO"
"4240",4240,"Jessica","Andregg","F","Vancouver",44155,10,2,"NO"
"4241",4241,"Janessa","Glover","F","Calgary",25898,11,3,"NO"
"4242",4242,"David","Pursley","M","Ottawa",25674,10,5,"YES"
"4243",4243,"Sarah","Steadham","F","Montreal",22523,10,3,"NO"
"4244",4244,"Alton","Wood","M","Ottawa",46074,10,2,"NO"
"4245",4245,"Brandon","Turner","M","Vancouver",16112,13,3,"NO"
"4246",4246,"Cody","Tennant","M","Winnipeg",17986,10,2,"NO"
"4247",4247,"Janelle","Seymore","F","Montreal",19989,12,2,"NO"
"4248",4248,"Tyler","Marlatt","M","Toronto",53105,14,3,"NO"
"4249",4249,"Andrew","Lee","M","Winnipeg",48479,11,3,"YES"
"4250",4250,"Taylor","Yashchenkova","F","Winnipeg",27857,13,5,"NO"
"4251",4251,"Timothy","Buckner","M","Toronto",40198,11,2,"NO"
"4252",4252,"Christina","Rider","F","Winnipeg",22719,11,5,"NO"
"4253",4253,"Jessica","Channel","F","Winnipeg",40165,10,4,"NO"
"4254",4254,"Cody","Perkins","M","Vancouver",23311,11,3,"NO"
"4255",4255,"Emma","Gibb","F","Montreal",22250,12,2,"NO"
"4256",4256,"Paige","Jansen","F","Edmonton",23435,14,5,"YES"
"4257",4257,"Austin","Beer","M","Toronto",44429,12,3,"NO"
"4258",4258,"Brittany","Whitehead","F","Vancouver",35924,11,2,"NO"
"4259",4259,"Kaitlin","Larson","F","Vancouver",22517,14,3,"NO"
"4260",4260,"Megan","Krantz","F","Montreal",19398,10,2,"NO"
"4261",4261,"Chloe","Maclean","F","Winnipeg",21271,12,2,"NO"
"4262",4262,"Taylor","Searby","F","Winnipeg",39999,10,3,"YES"
"4263",4263,"Luke","Horst","M","Victoria",13748,10,4,"NO"
"4264",4264,"Jenna","Dorbin","F","Ottawa",33887,10,3,"YES"
"4265",4265,"Christina","Kresge","F","Calgary",30597,10,2,"NO"
"4266",4266,"Christopher","Eaton","M","Winnipeg",57375,16,3,"YES"
"4267",4267,"Cory","Fountain","M","Calgary",22532,11,3,"NO"
"4268",4268,"Austin","Pavlakis","M","Vancouver",60653,10,3,"YES"
"4269",4269,"Trevor","Friedman","M","Edmonton",31037,11,3,"NO"
"4270",4270,"Kendall","Banning","F","Calgary",34555,10,2,"NO"
"4271",4271,"Jake","Guilliams","M","Montreal",24258,10,2,"NO"
"4272",4272,"Elina","Boyd","F","Victoria",48551,12,2,"NO"
"4273",4273,"Alyssa","Arnusch","F","Montreal",16130,11,4,"NO"
"4274",4274,"Grace","Cordova","F","Toronto",32664,14,3,"NO"
"4275",4275,"Travis","Condon","M","Calgary",39120,12,3,"NO"
"4276",4276,"Elizabeth","Mahran","F","Toronto",23819,13,3,"NO"
"4277",4277,"Anthony","Bratschun","M","Montreal",30620,15,3,"NO"
"4278",4278,"Carl","Rupert","M","Ottawa",27111,12,1,"NO"
"4279",4279,"Kelton","Jacobson","M","Victoria",33203,11,3,"NO"
"4280",4280,"Eden","Martens","M","Victoria",14862,10,2,"NO"
"4281",4281,"Natalie","Wall","F","Calgary",19222,15,4,"NO"
"4282",4282,"Walker","Day","M","Winnipeg",29894,10,2,"NO"
"4283",4283,"Mackenna","Davis","F","Calgary",24881,10,5,"YES"
"4284",4284,"Marissa","Graham","F","Ottawa",24152,14,4,"NO"
"4285",4285,"Patrick","Cleveland","M","Vancouver",37917,17,3,"NO"
"4286",4286,"Rada","Trepanier","F","Montreal",24559,11,4,"NO"
"4287",4287,"Victoria","Peterman","F","Victoria",35302,12,4,"YES"
"4288",4288,"Timothy","Nickerson","M","Ottawa",16973,11,5,"YES"
"4289",4289,"Trisha","Senior","F","Toronto",28948,10,5,"NO"
"4290",4290,"Brittany","Sandoval","F","Toronto",48723,10,2,"NO"
"4291",4291,"William","Vande Velde","M","Montreal",23750,14,2,"NO"
"4292",4292,"Daniel","Black-Greening","M","Winnipeg",25487,12,3,"NO"
"4293",4293,"Brooke","Magee","F","Vancouver",16989,10,3,"NO"
"4294",4294,"Robert","Rudnik","M","Calgary",20551,10,3,"NO"
"4295",4295,"Matthew","Psaltis","M","Toronto",25267,16,4,"NO"
"4296",4296,"Lee","Wing","M","Winnipeg",24790,10,4,"NO"
"4297",4297,"Brandon","Davis","M","Vancouver",24034,16,5,"YES"
"4298",4298,"Kayla","Crumpton","F","Toronto",23050,10,4,"NO"
"4299",4299,"Megan","Hill","F","Edmonton",19906,10,2,"NO"
"4300",4300,"Lindsay","Johnson","F","Montreal",17743,12,4,"NO"
"4301",4301,"Morgan","Tholson","F","Vancouver",20101,11,3,"NO"
"4302",4302,"Zoe","Affricano","F","Edmonton",42465,11,4,"YES"
"4303",4303,"Tyler","Harrison","M","Vancouver",15755,10,5,"NO"
"4304",4304,"Heather","Stephens","F","Ottawa",21338,14,4,"NO"
"4305",4305,"Esther","Owen","F","Toronto",32752,12,4,"YES"
"4306",4306,"Brianna","Mcbenge","F","Ottawa",46517,10,3,"YES"
"4307",4307,"Sara","Cerankowski","F","Toronto",29420,10,2,"NO"
"4308",4308,"Alexandria","Freouf","F","Calgary",38199,16,3,"NO"
"4309",4309,"Hannah","Budau","F","Ottawa",26263,10,4,"NO"
"4310",4310,"Eric","Shoup","M","Toronto",21292,12,3,"NO"
"4311",4311,"Jacob","Hall III","M","Vancouver",23655,10,2,"NO"
"4312",4312,"Bradley","Giles","M","Winnipeg",27406,10,5,"NO"
"4313",4313,"Kelsey","Boller","F","Edmonton",19179,10,1,"NO"
"4314",4314,"Alexandra","Baker","F","Edmonton",28211,11,3,"NO"
"4315",4315,"Kaycie","Shearer","F","Victoria",26431,11,2,"NO"
"4316",4316,"Kailee","Pinch","F","Montreal",17026,10,4,"NO"
"4317",4317,"Samantha","Gerlach","F","Winnipeg",32316,10,4,"NO"
"4318",4318,"Wilson","Hobbs","M","Montreal",47626,11,4,"YES"
"4319",4319,"Taylor","Louser","F","Edmonton",22896,13,3,"NO"
"4320",4320,"Gregory","Goddard","M","Edmonton",37474,10,3,"NO"
"4321",4321,"Beau","Evans","M","Montreal",38566,10,4,"YES"
"4322",4322,"Lauryn","Weatherford","F","Calgary",24116,13,4,"NO"
"4323",4323,"Paul","Culler","M","Victoria",17213,10,2,"NO"
"4324",4324,"Raymond","Bernstein","M","Toronto",34037,15,3,"NO"
"4325",4325,"Kayla","Cox","F","Calgary",24646,10,2,"NO"
"4326",4326,"John","Smith","M","Vancouver",37366,10,2,"NO"
"4327",4327,"Conner","Beckley","M","Calgary",37179,12,4,"NO"
"4328",4328,"Nancy","Jalfi","F","Toronto",21766,16,3,"NO"
"4329",4329,"Katrina","Fedorco","F","Calgary",22753,12,3,"NO"
"4330",4330,"Madison","Mcelvy","F","Edmonton",38553,16,3,"NO"
"4331",4331,"Nicholas","Rivers","M","Winnipeg",15363,10,2,"NO"
"4332",4332,"Jennifer","Beamish","F","Edmonton",32644,11,1,"NO"
"4333",4333,"Nicholas","Barton","M","Vancouver",23408,10,2,"NO"
"4334",4334,"Amber","Kemp","F","Toronto",39103,10,3,"NO"
"4335",4335,"Madeline","Erfman","F","Edmonton",14752,12,2,"NO"
"4336",4336,"Derek","Stratton","M","Winnipeg",16865,14,4,"NO"
"4337",4337,"Brendan","Mathis","M","Victoria",42756,10,3,"NO"
"4338",4338,"Calee","Mcclelland","F","Victoria",18865,16,2,"NO"
"4339",4339,"Samantha","Meek","F","Victoria",46033,10,4,"YES"
"4340",4340,"Ryan","Worth","M","Edmonton",35095,10,3,"NO"
"4341",4341,"Sydney","Tidball","F","Winnipeg",14977,10,3,"NO"
"4342",4342,"David","Ladner","M","Calgary",19021,10,5,"NO"
"4343",4343,"Makayla","Polland","F","Vancouver",22893,10,3,"NO"
"4344",4344,"Caitlyn","Fischer","F","Winnipeg",44087,12,2,"YES"
"4345",4345,"Kaitlyn","Snart","F","Calgary",18556,14,4,"NO"
"4346",4346,"Tegan","Sabbagh","F","Edmonton",17887,14,4,"NO"
"4347",4347,"Cody","Travis","M","Calgary",42526,10,1,"NO"
"4348",4348,"Ciara","Hopkins","F","Montreal",36812,11,3,"NO"
